arvAksrItas	arvAksrItas pu arvAk aDogAmi srotoretoyasya UrdDarotoBinne indriyapralasakte	
arvAksrotas		arvAksrotas pu arvAk aDogAmi srotoretoyasya UrdDvarotoBinne indriyaprasakte
arvaSeya	arvaSeya pu urvaSyA apatyam Qak agastye munO hemaca tasya ca uvvaSIM dfzwvA mitrAvaraRayoH sKalitaretojA ta tayA taTAtvam tatpramARaYcAgastiSabde uktam ElaSabde darSitezu urvaSIgarBajAtezu purUravasaH sutezu AyurAdizu zawsu ca	
asOpAnahma	asOpAnahma pu upAnahe ayam tadarTaM vikfteH prakftO pA ityaDikAre Yya upanadrUpavikArasADane tatprakftO muYje carmmaRi na	
asTUri		asTUri pu sTA bA kUri ekASvayuktaSakawaM sTUri na ta tadviparItam bahuBiraSvAdiBiryute Sakawe asTUri gArhapatyAni santu f
asTiri	asTiri pu sTA bA kUri ekASvayuktaSakawaM sTUri na ta tadviparItam bahuBiraSvAdiBiryute Sakawe asTUri gArhapatyAni santu f	
asa	asa dIptO aka grahaRe gatO ca saka BvAdi uBa sew asati te AsIt Asizwa lAvaRya utpAdya ivAsa yatnaH kumA <ins>asa</ins> vidyamAnatAyAm adA aka para sew asti staH santi asi <del>sTaH sTa</del> <ins>sTaHsTa</ins> ammi svaH smaH syAt syuH astu stAm santu eDi asAni AsIt asya asArvvaDAtuke BvAdeSaH tena BUDAtuvadrUpam vidyamAnatA ca <del>kAlasambanDadAraRaM</del> <ins>kAla saMbanDaDAraRaM</ins> taduktaM hariRA AtmAnamAtmanA <del>viBradastI</del> <ins>biBradastI</ins> vyavadiSyate antarBAvAcca tenAsO karmaRA na sakarmmakaH astyuttarasyAM diSi devatAtmA kumA yaccAvahAsArTama satkfto si gItA prapanno <del>smi svEraMtirasamahAnandaniratAm</del> <ins>tmi svEraM ratirasamahAnandanira tAm</ins> SyAmAstavaH syAdvA saMKyAvato rTasya samudAyo BiDAyakaH PaRiBA syAtAmasitre mitre ca <del>sahajaprAkftAvapi</del> <ins>sahaja Page a prAkftAvapi</ins> mAGaH kAmatastu pravfttAnAmimAH syuH kramaSo varAH manuH dinedine tvaM tanureDi re Dikam nEza <del>AsIdidaM</del> <ins>AsI didaM</ins> tamoBUtamaprajYAtamalakzaRam manuH natvevAhaM jAtu nAsamiti gItA san santO santaH sadeva somyedamagra AsIt CA u yo nyaTA santamAtmAnamanyaTA <del>pratipadyate</del> <ins>prati padyate</ins> manuH <del>nAsato vidyate</del> <ins>nAsatovidyatate</ins> BAvonABAvo vidyate sataH gItA striyAM NIp satI satI yogavisfzwadehA kumA satI vA vidyamAnA vA prakftiH pariRAminI hariH vi ati vyatihAre parasparamekarUpeRa sTitO anyo vyatiste tu mamApi DarmmaH BawwiH <ins>asa</ins> kzepe divA para saka sew asyati asyet asyatu Asyat AsTat Asa asitA astA asizyati <del>asyan</del> <ins>asyat</ins> asyamAnaH astaH asitum astum asitvA astvA aByasya nirasya Are <del>asmAddEvyaM</del> <ins>asmaddEvyaM</ins> helo asyatu f <del>dasya ve</del> <ins>dasyave</ins> hetimasyAryyam f ati atidUrakzepaRe bahuBiScEkamatyasyannekena ca bahUn janAn BA atyastaH pA vi ati vEparItyena sTApane vyatyastapARinA <del>kAryyamupasaNgrahaRaM</del> <ins>kAryyamupasaMgrahaRaM</ins> guroH manuH <del>vyatyAsaSCalayogataH</del> <ins>vyatyA saSCalayogataH</ins> smftiH aDi Arope AropaSca atasmin <del>tadbudDiH anyoparisTApanaYca</del> <ins>tadbudDiHanyoparisTApanaYca</ins> AdyArTe apratyakze pi hyAkASe bAlAstalamalinatAdyaDyasyanti Aha ko <del>yamaDyAso nAma</del> <ins>yamaDyAsonAma</ins> ucyate smftirUpaH <del>paratrapUrvvadfzwAvaBAsaH</del> <ins>paratrapUrbbadfzwAvaBAsaH</ins> SA BA anu paScAt saha vA kzepaRe anvastaH <del>muYjameKalAvalkalenAnvastA</del> <ins>muYjameKalA valkalenAnvastA</ins> Bavati Sata brA apa dUrIkaraRe gatirapAstasaMsTA matiH mAlatImA kimityapAsyABaraRAni yOvane kumA aBi aByAvfttO aByasyanti tawAGAtaM nirjitErAvatA gajAH kumA aByAsena tu konteya vErAgyeRa ca gfhyate gItA SESave ByastavidyAnAm raGuH ava avakzepe tAmavAsyato gacCati ca sfjam Sata brA samantAtkzepe tAmavAsyatyAgacCati mudam Sata brA <del>Ud UrDvotkzepaRe</del> <ins>ud UrdDotkzepaRe</ins> pucCamudasyati si kO pari ud BinnatayA <del>boDane</del> <ins>boGane</ins> prADAnyaM hi viDeryatra pratizeDe <del>praDAnatA</del> <ins>pra DAnatA</ins> paryyudAsaH sa vijYeyo yatrottarapadena naY mImAM yaTA SrAdDAdO <del>paryyudastakAlo rAtryAdiH</del> <ins>paryyudastakAlorAtryAdiH</ins> amAvAsyAyAM <del>pitfByo dadyAt</del> <ins>pitfByodadyAt</ins> rAtrO SrAdDaM na kurvIte <del>tyuBayorekavAkyatayA</del> <ins>tyuBayorekavAkya tayA</ins> rAtrItarAmAvasyAyAM SrAdDaM kurvvIteti <del>kunateti</del> hi boDaH tatra rAtriH paryyudastA evamanyatrApi <del>paritaH kzepaRe</del> <ins>paritaHkzepaRe</ins> ca antyAH sarve paryyudastA mfzizWiraniveSane BA sa pa vi <ins>Page b</ins> ud nivAraRe cIrARIva <del>vyudasyAni</del> <ins>vyudastAni</ins> rejustatra <del>mahAvane</del> <ins>mahA vane</ins> rAmA tvantu hetUnatItyEtAn kAmakroDO <del>vyudasya ca</del> <ins>vyudasyaca</ins> BA sa pa upa <del>samIpasTApanetasyADasta stadbahirupAsyati</del> <ins>samIpasTApane tasyADasta stadbahiru pAsyati</ins> camasezu kAtyA <del>niH</del> <ins>ni</ins> arpaRe na madviDe nyasyati BAramagryam nikzeparUpeRArpaRe ca nyAsIkftA <del>sTAnaBidA smareRa</del> <ins>sTAnaBidAsmareRa</ins> kumA rAjyaM nyAsamivABunak raGuH <del>uccAraRapUrvvakaM</del> <ins>uccAraRapUrbbakaM</ins> tatra tatra sTAne arpaRItayA DyAne ca AdAvfzyAdikanyAsaH karaSudDistataH param <del>aNgulivyApakanyAsO</del> <ins>aNkuli vyApakanyAsO</ins> hfdAdinyAsa eva ca tantram upa ni vAcAramBaRe <del>upAnyAsastu</del> <ins>upanyAsastu</ins> vANmuKam amaraH <del>praTamaprayoge</del> <ins>praTamabrayoge</ins> ca BUtamapyanupanyastaM <del>pUrvvamAveditaM</del> <ins>pUrbbaMmAveditaM</ins> na cet hIyate vyavahAreRa smftiH sa tu tatra <del>viSezadurlaBaH</del> <ins>viSeza durlaBaH</ins> sadupanyasyati <del>kftyavarma</del> <ins>kftyavartma</ins> yaH kirA sam ni tyAge vrIqAdamuM devamudIkzya manye saMnyastadehaH svayameva kAmaH kumA vihitakarmmaRAM viDAnena tyAge ca <del>daSalakzaRakaDarmmamanutizWan</del> <ins>daSalakzaRakaM DarmmamanutizWan</ins> samAhitaH vedAntaM <del>viDivacCrutvA sanyasyedanfRo</del> <ins>viDivacCutvA sanyasye danfRo</ins> dvijaH manuH <del>nana</del> <ins>na</ins> hi saMnyasanAdeva sidDiM samaDigacCati mayi saMnyasya karmmARi gItA nis nir nizWIvane dUrIkaraRe ca nirasyati nizWIvati zWivu nirasane pA DAtupA nirastaH parAvasuH <del>tfRanirasane</del> <ins>tfRani rasane</ins> BavadevaH nirastagAmBIryyamapAstaDEryyam mAGaH <del>nirAsaBfNgaM</del> <ins>nirAsa BfNgaM</ins> kupiteva padminI BawwiH <del>kfRadalikulanUpurA</del> <ins>kvaRadalikulanUpurA</ins> nirAse kirA tvaritoccAraRe ca nirastaM <del>tvaritoditam</del> <ins>tvarito ditam</ins> amaraH parA nirAkAraRe etena KaRqanakAramatamapi parAstam cintA pari parAvarttanena sTApane muKena paryyastavilocanena kumA paryyasyanniha nicayaH sahasrasaMKyAm kirA arpaRe ca tAmrOzWaparyyastarucaH smitasya kumA vi pari <del>vEparItye</del> <ins>vEpa rItye</ins> parivarttane BrAntijYAne ca itaraTA pAtre <del>viparyyasyete</del> <ins>vi paryyasyete</ins> Sata brA saMSayaviparyyAsanivAraReneti cintA viparyyAsitadarSanEH bOdDakA pra prakzepe apsu prAsya vinazwAni gfhRItAnyAni mantravat manuH agnO prAstAhutiH samyagAdityamupatizWate gItA anu pra Anulomyena anugatatayA ekarUpeRa niveSane anuprAsaH prati pratirUpakzepaRe tadyaTA hinirlayaRI valmIke mftA <del>pratyastA</del> <ins>pra tyastA</ins> SayIta Sata brA vi viSezarUpeRa samyagavaboDanAya niveSane vyAsaH vigrahavAkyam tasya samastavAkyArTasya viSezeRAvaboDahetutayA niveSanAt <ins>Page a</ins> taTAtvam viBAge <del>vivyAsa</del> <ins>vivyAma</ins> vedAn yasmAt sa tasmAt vyAsa iti smftaH BA A pa <del>pArAvAreti vyastaM</del> <ins>pArAvAretivyastaM</ins> samastaM viparItaYca si kO vyastaH vyastarAtrindivasya te kumA pfTakkaraRe evEkaSaH <del>prayoge</del> <ins>prayIge</ins> vyastaH <del>vyastasamastamahAvyAhftihome</del> <ins>vyastasama stamahAvyAhftihome</ins> Bavadeva nivAraRe ca <del>vyasyannudayAM</del> <ins>vyasyannu danyAM</ins> SiSirEH payoBiH BawwiH vikzepe <del>vyastAstArAgaRA iva</del> <ins>vyastAstArA gaRAiva</ins> BA vi ni arpaRe vizRorvakzasi viSvanATakftinA sidDAntamuktAvalI vinyastA si mu viBAgavinyastamahArGaratnam BawwiH sam saMkzepe samAsena niboData purA samasyA saMkzipyanyasane yaTA pItam ambaramiti samudAyasya pItAmbara iti <del>saMkzapeRa</del> <ins>saMkzepeRa</ins> prayogaH samAsaH sarvvo pyekadeSo hnA saha <del>samasyate</del> <ins>sama syate</ins> vArtti <del>samasyamAnapadArTAtiriktapadArTaboDakatvaM</del> <ins>samasyamAnapadArTAtiriktapadArTaboDa katvaM</ins> bahuvrIhitvamiti sAramaYjarI <del>samAsaH zaqviDo buDEH</del> <ins>sasAsaH zaqibaDobDEH</ins> hariH sAkalye ca samastam jYAnamasti samastasya <del>devIBA vyastasamastamahAvyAhftihome</del> <ins>devImA vyastasamasta mahAvyAhfti home</ins> vini Bavade saMyojane ca samasya sampAdayata guRErimAm kirA	asa dIptO aka grahaRe gatO ca saka BvAdi uBa sew asati te AsIt Asizwa lAvaRya utpAdya ivAsa yatnaH kumA asa vidyamAnatAyAm adA aka para sew asti staH santi asi sTaHsTa ammi svaH smaH syAt syuH astu stAm santu eDi asAni AsIt asya asArvvaDAtuke BvAdeSaH tena BUDAtuvadrUpam vidyamAnatA ca kAla saMbanDaDAraRaM taduktaM hariRA AtmAnamAtmanA biBradastI vyavadiSyate antarBAvAcca tenAsO karmaRA na sakarmmakaH astyuttarasyAM diSi devatAtmA kumA yaccAvahAsArTama satkfto si gItA prapanno tmi svEraM ratirasamahAnandanira tAm SyAmAstavaH syAdvA saMKyAvato rTasya samudAyo BiDAyakaH PaRiBA syAtAmasitre mitre ca sahaja Page a prAkftAvapi mAGaH kAmatastu pravfttAnAmimAH syuH kramaSo varAH manuH dinedine tvaM tanureDi re Dikam nEza AsI didaM tamoBUtamaprajYAtamalakzaRam manuH natvevAhaM jAtu nAsamiti gItA san santO santaH sadeva somyedamagra AsIt CA u yo nyaTA santamAtmAnamanyaTA prati padyate manuH nAsatovidyatate BAvonABAvo vidyate sataH gItA striyAM NIp satI satI yogavisfzwadehA kumA satI vA vidyamAnA vA prakftiH pariRAminI hariH vi ati vyatihAre parasparamekarUpeRa sTitO anyo vyatiste tu mamApi DarmmaH BawwiH asa kzepe divA para saka sew asyati asyet asyatu Asyat AsTat Asa asitA astA asizyati asyat asyamAnaH astaH asitum astum asitvA astvA aByasya nirasya Are asmaddEvyaM helo asyatu f dasyave hetimasyAryyam f ati atidUrakzepaRe bahuBiScEkamatyasyannekena ca bahUn janAn BA atyastaH pA vi ati vEparItyena sTApane vyatyastapARinA kAryyamupasaMgrahaRaM guroH manuH vyatyA saSCalayogataH smftiH aDi Arope AropaSca atasmin tadbudDiHanyoparisTApanaYca AdyArTe apratyakze pi hyAkASe bAlAstalamalinatAdyaDyasyanti Aha ko yamaDyAsonAma ucyate smftirUpaH paratrapUrbbadfzwAvaBAsaH SA BA anu paScAt saha vA kzepaRe anvastaH muYjameKalA valkalenAnvastA Bavati Sata brA apa dUrIkaraRe gatirapAstasaMsTA matiH mAlatImA kimityapAsyABaraRAni yOvane kumA aBi aByAvfttO aByasyanti tawAGAtaM nirjitErAvatA gajAH kumA aByAsena tu konteya vErAgyeRa ca gfhyate gItA SESave ByastavidyAnAm raGuH ava avakzepe tAmavAsyato gacCati ca sfjam Sata brA samantAtkzepe tAmavAsyatyAgacCati mudam Sata brA ud UrdDotkzepaRe pucCamudasyati si kO pari ud BinnatayA boGane prADAnyaM hi viDeryatra pratizeDe pra DAnatA paryyudAsaH sa vijYeyo yatrottarapadena naY mImAM yaTA SrAdDAdO paryyudastakAlorAtryAdiH amAvAsyAyAM pitfByodadyAt rAtrO SrAdDaM na kurvIte tyuBayorekavAkya tayA rAtrItarAmAvasyAyAM SrAdDaM kurvvIteti hi boDaH tatra rAtriH paryyudastA evamanyatrApi paritaHkzepaRe ca antyAH sarve paryyudastA mfzizWiraniveSane BA sa pa vi Page b ud nivAraRe cIrARIva vyudastAni rejustatra mahA vane rAmA tvantu hetUnatItyEtAn kAmakroDO vyudasyaca BA sa pa upa samIpasTApane tasyADasta stadbahiru pAsyati camasezu kAtyA ni arpaRe na madviDe nyasyati BAramagryam nikzeparUpeRArpaRe ca nyAsIkftA sTAnaBidAsmareRa kumA rAjyaM nyAsamivABunak raGuH uccAraRapUrbbakaM tatra tatra sTAne arpaRItayA DyAne ca AdAvfzyAdikanyAsaH karaSudDistataH param aNkuli vyApakanyAsO hfdAdinyAsa eva ca tantram upa ni vAcAramBaRe upanyAsastu vANmuKam amaraH praTamabrayoge ca BUtamapyanupanyastaM pUrbbaMmAveditaM na cet hIyate vyavahAreRa smftiH sa tu tatra viSeza durlaBaH sadupanyasyati kftyavartma yaH kirA sam ni tyAge vrIqAdamuM devamudIkzya manye saMnyastadehaH svayameva kAmaH kumA vihitakarmmaRAM viDAnena tyAge ca daSalakzaRakaM DarmmamanutizWan samAhitaH vedAntaM viDivacCutvA sanyasye danfRo dvijaH manuH na hi saMnyasanAdeva sidDiM samaDigacCati mayi saMnyasya karmmARi gItA nis nir nizWIvane dUrIkaraRe ca nirasyati nizWIvati zWivu nirasane pA DAtupA nirastaH parAvasuH tfRani rasane BavadevaH nirastagAmBIryyamapAstaDEryyam mAGaH nirAsa BfNgaM kupiteva padminI BawwiH kvaRadalikulanUpurA nirAse kirA tvaritoccAraRe ca nirastaM tvarito ditam amaraH parA nirAkAraRe etena KaRqanakAramatamapi parAstam cintA pari parAvarttanena sTApane muKena paryyastavilocanena kumA paryyasyanniha nicayaH sahasrasaMKyAm kirA arpaRe ca tAmrOzWaparyyastarucaH smitasya kumA vi pari vEpa rItye parivarttane BrAntijYAne ca itaraTA pAtre vi paryyasyete Sata brA saMSayaviparyyAsanivAraReneti cintA viparyyAsitadarSanEH bOdDakA pra prakzepe apsu prAsya vinazwAni gfhRItAnyAni mantravat manuH agnO prAstAhutiH samyagAdityamupatizWate gItA anu pra Anulomyena anugatatayA ekarUpeRa niveSane anuprAsaH prati pratirUpakzepaRe tadyaTA hinirlayaRI valmIke mftA pra tyastA SayIta Sata brA vi viSezarUpeRa samyagavaboDanAya niveSane vyAsaH vigrahavAkyam tasya samastavAkyArTasya viSezeRAvaboDahetutayA niveSanAt Page a taTAtvam viBAge vivyAma vedAn yasmAt sa tasmAt vyAsa iti smftaH BA A pa pArAvAretivyastaM samastaM viparItaYca si kO vyastaH vyastarAtrindivasya te kumA pfTakkaraRe evEkaSaH prayIge vyastaH vyastasama stamahAvyAhftihome Bavadeva nivAraRe ca vyasyannu danyAM SiSirEH payoBiH BawwiH vikzepe vyastAstArA gaRAiva BA vi ni arpaRe vizRorvakzasi viSvanATakftinA sidDAntamuktAvalI vinyastA si mu viBAgavinyastamahArGaratnam BawwiH sam saMkzepe samAsena niboData purA samasyA saMkzipyanyasane yaTA pItam ambaramiti samudAyasya pItAmbara iti saMkzepeRa prayogaH samAsaH sarvvo pyekadeSo hnA saha sama syate vArtti samasyamAnapadArTAtiriktapadArTaboDa katvaM bahuvrIhitvamiti sAramaYjarI sasAsaH zaqibaDobDEH hariH sAkalye ca samastam jYAnamasti samastasya devImA vyastasamasta mahAvyAhfti home vini Bavade saMyojane ca samasya sampAdayata guRErimAm kirA
asaMhata	asaMhata tri na saMhanyate itareRa saMsfjyate sam hana kta na ta saNGAtamanApanne asaMlagne sarvvatastrivftaM paYcAvftaM vA bahulamayugmamasaMhataM prAgagraM mUlamAcCAdayan goBi asaMhatamasaMlagnam saM ta raGu sAMKyamatasidDe puruze pu tanmate hi prakftyAdeH SayyAgfhAdivat saMhatyEva itarasApekzatayEva puruzArTakAritvam puruzasya tu prakASarUpakriyAyAM netarApekzA stIti tasyAsaMhatatvam saMhataparArTavAt puruzasya sAM BA vivAdAspadaM prakftimahadAdikaM parArTaM svetarasya BogApavargaPalakaM saMhatatvAt SayyAsanAdivadityanumAnena prakfteH paro saMhata eva puruzaH sidyati tasyApi saMhatatve nasTApatteH pAtaYjale ca parArTaM saMhatya kAritvAditi sUtrakAreRAnumAnaM kftaM tat tu yaTASruta mevAntyAvayavasADAraRam itarasAhityenArTakriyAkAritvasyEva saMhatyakAritASabdArTatvAt puruzastu vizayaprakASanarUpAyAM svArTakriyAyAM nAnyadapekzate nityaprakASarUpatvAt puruzasyArTasambanDamAtre budDivfttyapekzaRAt sambanDastu nAsADAraRyarTakriyeti saMhataparArTatvAt sAM sU BA ato saMhataH saMhatadehAdiByaH paraH puruzaH siDyati	
asaMhfta		asaMhfta tri na saMhanyate itareRa saMsfjyate sam hana kta na ta saMGAtamanApanne asaMlagne sarvvatastrivftaM paYcAvftaM vA bahulamayugmamasaMhataM prAgagraM mUlamAcCAdayan goBi asaMhatamasaMlagnam saM ta raGu sAMKyamatasidDe puruze pu tanmate hi prakftyAdeH SayyAgfhAdivat saMhatyEva itarasApekzatayEva puruzArTakAritvam puruzasya tu prakASarUpakriyAyAM netarApekzA stIti tasyAsaMhatatvam saMhataparArTavAt puruzasya sAM BA vivAdAspadaM prakftimaha dAdikaM parArTaM svetarasya BogApabargaPalakaM saMhatatvAt SayyAsa nAdivadityanumAnena prakfteH paro saMhata eva puruzaH siddyati tasyApi saMhatatve navasTApatteH pAtaYjale ca parArTaM saMha tya kAritvAditi sUtrakAreRAnumAnaM kftaM tat tu yaTASruta mevAntyAvayavasADAraRam itarasAhityenArTakriyAkAritva syEva saMhatyakAritASabdArTatvAt puruzastu vizayaprakASanarU pAyAM svArTakriyAyAM nAnyadapekzate nityaMprakASarUpatvAt puruzasyArTasambanDamAtre budDivfttyapekzaRAt sambanDastu nAsADAraRyarTakriyeti saMhataparArTatvAt sAM sU BA ato saMhataH saMhatadehAdiByaHparaH puruzaH siDyati
asaNkamuka	asaNkamuka tri na ta sTiramatO	
asaNkasuka		asaNkasuka tri na ta sTiramatO
asamBfta		asamBfta tri na ta ayatnasidDe asamBftaM maRqanamaNga yazweH kumA asamyakpuzwe ca
asammfta	asammfta tri na ta ayatnasidDe asamBftaM maRqanamaNgayazweH kumA asamyakpuzwe ca	
asampUrRRa		asampUrRRa tri yAvatparyyantAnusaraRe samAptistadvAn sampUrRRaH na ta tAdfSapUrttiSUnye yaTA asampUrRRaM candramaRqalam krUragrahaH saketuScandramasaMpUrRRa maRqala midAnIm mudrArA
asampUrRa	asampUrRa tri yAvatparyyantAnusaraRe samAptistadvAn sampUrRaH na ta tAdfSapUrttiSUnye yaTA asampUrRaM candramaRqalam krUragrahaH saketuScandramasaMpUrRamaRqalamidAnIm mudrArA	
asamparka	asamparka pu aBAve na ta saMbanDABAve na ba saMbanDaSUnye tri	
asamparke		asamparke pu aBAve na ta saMbanDABAve na ba saMbanDaSUnye tri
asavarRRa		asavarRRa tri na sanAno varRRo sya samAnasya sAdeSaH asajAtIye BinnavarRRe yaTA brAhmaRasya kzatriyAdiH dvijAnAmasavarRRAsu kanyAsUpayamastaTA vfhannA
asavarRa	asavarRa tri na samAno varRo sya samAnasya sAdeSaH asajAtIye BinnavarRe yaTA brAhmaRasya kzatriyAdiH dvijAnAmasavarRAsu kanyAsUpayamastaTA vfhannA	
asfgvimIkzaRa		asfgvimIkzaRa na vfdDasya duzwasya asfjaH SoRitasya dehAd vimokzaRaM srAvaRam ta dehAt vfdDasya duzwasya vA raktaDAtoH srAvaRe nismAraRe tatprakArAdikamuktaM suSrute tasmAnna SIte nAtyuzRe nAsvinne nAtitApite yavAguM pratipItasya SoRitaM mokzayedBizak samyaggatvA yadA raktaM svayamevAvatizWate SudDaM tadA vijAnIyA tsamyagvisrAvitaYca tat lAGavaM vedanASAntivyAMDe rvvegaparikzayaH samyagvisrAvite liNgaM prasAdo manasastaTA tvagdozA granTayaH SoPA rogAH SoRitajASca ye raktamokzaRaSIlAnAM na Bavanti kadAcana aTa Kalva pravarttamAne rakte elASItaSivakuzWatagarapAwA BadradAru viqaNgacitrakatrikawukAgAraDUmaharidrArkkANku ranaktamAlaPalE ryaTAlABaM triBiScaturBiH samastErvvA cUrRRIkftEH sarzapatEla lavaRapragAQErbra RamuKamavaGarzayedevaM samyak pravarttate aTA tipravftte roDramaDukapriyaNgupattaNgagErikasarjarasarasAYjana SAlmalIpuzpaSaNKaSuktimAzayavagoDUmacUrREH SanErvraRamuKamava cUrRyANgulyagreRAvapIqayet sAlasarjjArjjunArimedameza SfNgaDavaDanvanatvagBirvvA cUrRRitABiH kzOmeRa vA DmApi tena samudraPenalAkzAcUrRRErvvA yaToktErvraRabanDanadravyErgAQaM baDnIyAt SItAcCAdanaBojanAgArEH SItEH parizeka pradehEScopAcaret kzAreRAgninA vA dahedyaToktaM vyaDanAda nantaraM vA tAmevAtipravfttAM sirAM viDyet kAkolyAdi ktrATaM vA SarkarAmaDumaDuraM pAyayet eRahariRoraBra SaSamahizavarAhARAM vA ruDiraM kzIrayUzarasEH susnigDEScA SnIyAdapadravAMSca yaTAsvamupAcaret upadravAstatrEvoktA yaTA DAtukzayAcCrute rakte mandaH saYjAyate nalaH pavanaSca paraM kopaM yAti tasmAt prayatnataH tannAtiSItErla zuBiH snigDEH SoRitavardDanEH IzadamlEranamlErvA BojanEH samupAcaret caturviDaM yadetadDi ruDirasya nivAraRam sanDAnaM skandanaYcEva pAcanaM dahanaM taTA vraRaM kazAyaH Page a sanDatte raktaM skandayate himam taTA sampAcaye dBasma dAhaH saNkocayet sirAH askandamAne ruDire sanDA nAni prayojayet sanDAne BraSyamAne tu pAcanEH samu pAcaret kalpEretEstriBirvvEdyaH prayateta yaTAviDi asidDimatsu cEtezu dAhaH parama izyate saSezadoze ruDire na vyADirativarttate sAvaSeze tataH sTeyaM na tu kuryyAdatikramam dehasya ruDiraM mUlaM ruDireREva DAryyate tasmAdyatnena saMrakzyaM raktaM jIva iti sTitiH snutaraktasya sekAdyEH SItEH prakupite nile SoPaM satodaM kozReRa sarpizA parizecayet nfpAQyabAlasTaviraBIrudurvvalanArIsukumArARAmanugrahArTaM paramasukumAro yaM SoRitAvasecanopAyo Bihito jalO kasaH tatra vAtapittakaPaduzwaSoRitaM yaTAsaMKyaM SfNgajalOkAlAvuBiravasecayet snigDaSItarUkzatvAt sarvvARi sarvvErvA Bavanti cAtra uzRaM samaDuraM snigDaM gavAM SfNgaM prakIrttitam tasmAdvAtopasfzwe tu hitaM tadavasecane SItADivAsA maDurA jalOkA vArisamBavA tasmAtpitto pasfzwe tu hitA sA tvavasecane alAvu kawukaM rUkzaM tIkzRaYca parikIrttitam tasmAcClezmopasfzwe tu hitaM tada vasecane tatra pracCite tanuvastrapawalAvanadDena SfNgeRa SoRitamavasecayedAcUzaRAt sAntardIpayA lAvyA jalOkasAM vivaraRam asrapASabde vakzyate aTa jalOko vasekasADyavyADitamupaveSya saMveSya vA virukzya cAsya tamavakASaM mfdgomayacUrREryadyarujaH syAt gfhItASca tAH sarzaparajanIkalkodakapradigDagAtrIH salila sarakamaDye muhUrttasTitA vigataklamA jYAtvA tAmIrogaM grAhayet sUkzmaSuklArdrapiculpotAvacCannAM kftvA muKa mapAvfRuyAdagfhlantyE kzIravinduH SoRitavinduM vA dadyA cCastrapadAni vA kurvvIta yadyevamapi na gfhRIyAttadAnyAM grAhayet yadA ca niviSate SvaKuravadAnanaM kftvonnamya ca skanDaM tadA jAnIyAdgfhRAtIti gfhntIM cArdU vastrAvacCannAM DArayet secayecca daMSe todakaRqUprAdu rBAvErjAnIyAcCudDaniyamAdatta iti SudDamAdadAnAmapanayet aTa SoRitaganDena na muYcenmuKamasyAH sEnDavacUrRenAvakiret aya patitAM taRqulakaRqana pradigDagAtrIM tElalavaRAByakta muKIM vAmahastANguzWANguliByAM gfhItapucCAM dakziRahastA NguzWANguliByAM SanEH SanEranulomanumArjayedA muKAdvAmaye ttAvadyAvatsamyagvAntaliNgAnIti samyagAntA salila Page b sarakanyastA BoktukAmA satI caret yA sIdati na cezwate sA durvvAntA tAM punaH samyagvAmayet durvvAntAyA vyADirasADya indramado nAma Bavati aTa suvAntAM pUrbbavatsannidaDyAt SoRitasya ca yogAyogAnavekzya jalO kovraRAnmaDunAvaGawwayecCItABiradBiSca parizecayedbaDnIta vA vraRaM kazAyamaDurasnigDaSItESca pradehEH pradihyAditi Bavati cAtra kzetrARi grahaRaM jAtIH pozaRaM sAvacAra Ram jalOkasAYca yo vetti tatsADyAn sa jayedgadAn
